# e01d3eaa-df1f-4241-ae46-37dd0fb8fb90
6	8	4	44	2
0	338.1	140.1	67.7	2475.7	2313.7
127	0	372	1874.8	106.7	434.3
1701.4	1202.3	0	479.2	410.4	864.3
1619.1	793.3	132.9	0	1799.6	2329
67.4	1880.4	97.9	1742.9	0	422.3
149.2	2453.3	166.7	1765.7	169.7	0
1	19670	4	2
2	16538	1	2
1	13.9	16	16839	29583	23131	12918	12108	26965
2	95.8	15.5	15205	22394	14397	27374	18784	35741
3	9.2	89.3	25896	18159	19373	32086	25504	28324
4	85.5	84.8	23437	39927	20542	38258	33099	52453
5	11.4	9.3	18762	41489	35872	26170	22964	38032
6	92.1	25.2	50281	68819	43904	30038	54499	60943
7	5.8	89.5	42986	78908	67756	42967	45240	78475
8	85.3	93	0	0	0	0	0	0
1	10.6	24.8
2	100	10.6
3	16.7	83.8
4	88.1	94
1	32.7	49.6	1627	1348	772	0	5207	0
2	19.9	24.3	6237	0	608	2862	0	0
3	19.9	52	1598	0	879	780	2017	0
4	20.8	65.9	7997	8246	0	105	3551	2053
5	29.2	55.4	384	6395	3574	1443	3664	0
6	18.9	50.9	0	714	5614	8323	362	8972
7	12	51.8	1122	740	0	3650	3132	0
8	0.6	67.6	6440	6223	1101	4661	2670	525
9	34.8	28.9	374	680	6849	1027	3978	6755
10	10.7	37.9	0	580	8583	450	321	0
11	38.8	58.1	6412	0	0	0	4208	3308
12	42.4	37.1	6366	410	1536	831	386	4694
13	72.4	52.3	818	2936	0	598	0	3575
14	19.1	40.7	627	0	696	0	1130	3160
15	59.4	25.3	0	727	0	2019	1317	5186
16	9.5	45.6	682	0	431	2228	0	0
17	64	52.9	175	3657	227	3343	0	2951
18	30.2	36.4	3030	0	3458	545	467	0
19	28.4	67.2	742	729	0	5015	0	8077
20	26.4	49.5	890	7985	3463	0	2831	2360
21	48.4	51.7	0	534	122	7687	3470	0
22	57.9	50.5	4043	1820	3582	0	4166	0
23	27.1	41.2	799	3760	1121	127	704	5619
24	48.3	43.2	0	438	1773	14391	5694	7577
25	25.6	67.5	0	0	5969	2047	0	6215
26	25.5	37.2	1956	5012	8962	310	247	7841
27	0	46.6	7452	373	0	3347	8186	919
28	54.6	42.3	236	865	0	3766	308	6073
29	30.3	60.2	0	2804	3088	0	0	6446
30	28	49.6	518	7144	0	2366	5387	3411
31	45.9	57.3	2643	0	2755	4314	6089	6804
32	28.6	41.9	0	6850	1308	2560	3426	8095
33	28.5	39.5	977	6836	3922	206	510	776
34	29.5	47.8	736	7551	8364	1483	4637	837
35	50.4	31.8	0	2077	1732	3992	6889	2284
36	65.3	54.9	4172	8821	317	4701	0	5576
37	57.1	54.9	2693	0	2784	0	0	6218
38	29.7	32.1	2583	6970	0	881	8942	0
39	38.5	34.8	291	1571	8915	538	783	3060
40	15.4	20.9	0	2293	205	710	0	2820
41	42.2	38.2	6413	7130	2698	0	3172	0
42	20.8	38.6	7000	0	2770	6274	399	0
43	20.1	36.1	642	8426	0	969	1733	1511
44	42.8	38.9	0	854	560	768	803	7032
