# 5ecaec13-e35f-400f-a762-b912d97b764d
6	6	1	36	5
0	2018.6	1660.4	828.8	504	1305.7
888.7	0	2264.3	2137.7	1689.8	834.5
1737.5	1095.5	0	953.7	1237.8	1278.9
2027.2	1157.1	2252.2	0	1851.8	773.5
928.3	1212.4	2433.6	1371.8	0	2406.6
1582.4	1761.7	1505.5	1394.4	1179.5	0
1	19720	1	6
2	9238	1	4
3	13002	1	2
4	13755	1	4
5	1966	1	5
1	3.5	10.5	58655	77593	57294	80880	51494	50046
2	91	9.7	50569	89083	79935	86253	96441	70379
3	7.7	91.6	75694	127216	78552	100715	67380	60036
4	92.7	92.1	159518	123288	148541	156349	127500	63267
5	8.2	7.7	244487	233022	201329	163172	171523	101779
6	88.2	15.6	0	0	0	0	0	0
1	14.6	9.5
1	14.3	36.2	6475	8027	6262	5138	6235	0
2	9.1	25.2	7645	4611	6791	4080	8014	8049
3	12	21.1	8491	8727	5787	0	8526	4283
4	28.1	15.4	6791	8334	7752	6088	8150	6420
5	29.7	20.4	8944	4147	5627	4012	0	4025
6	19	36.9	7334	8660	8505	0	4808	5212
7	11.6	32.7	4510	7905	8656	0	7569	0
8	19	25.9	7534	5277	0	5320	0	6955
9	28.9	41.9	7687	7661	6673	8645	8241	5642
10	28.1	55.7	5689	8248	5788	7091	6597	7111
11	22	47.3	5366	7181	8994	8828	7616	5243
12	33.9	25.7	8425	6969	7032	6510	5110	7985
13	36.6	36.5	7386	5443	5403	6715	5977	0
14	55.1	41.7	4834	4041	8381	8910	7419	5294
15	38.3	49.5	4063	5991	0	6934	5440	0
16	38.4	46.8	4502	4050	7595	6895	4166	0
17	48.8	44.4	8288	4995	6021	8103	5705	7514
18	52.4	47.1	5115	5445	0	7784	8074	7527
19	49.4	62.8	6993	5550	4330	8456	0	0
20	42	45.1	8900	4556	5139	5631	7886	7549
21	52.4	53.4	5382	8397	4383	8948	7682	0
22	66.8	38.2	4957	6254	4457	8675	7296	7920
23	56.2	69.4	0	0	0	8358	6541	6460
24	50.6	53.4	0	4187	7106	5853	6871	4391
25	65.1	67.3	0	8456	5903	5704	6892	8737
26	57.1	53.8	4676	4394	7912	6858	4563	0
27	73	56.4	0	6752	8241	4293	8931	6389
28	80.1	67.2	7327	4806	6149	5986	8782	5264
29	80.2	63.9	8786	6578	6147	5331	5842	0
30	79.2	55.3	6952	8349	0	8700	0	0
31	72.7	65	4776	4289	5619	8749	6543	6915
32	89.9	54.6	6682	0	4352	4717	8581	5837
33	84.9	67.6	5606	6958	0	6980	0	0
34	84.8	82.9	7675	5603	8335	8431	8912	4970
35	75.6	83.3	7092	0	0	8312	8264	4633
36	95	81.9	7706	6629	5412	5777	5839	8049
