# 4420057b-9f30-4dc3-bd2e-66795c969589
6	7	1	28	5
0	2234.5	2257.9	2399.9	1169.9	1410.6
1547.7	0	2358.9	1875.6	1509.7	1413.1
1085.4	1548.6	0	1313.6	1814	2097.5
2169.6	1602.9	1004.1	0	1645.2	606.9
1392.5	1234.6	2467.3	1649.3	0	2455
2442.2	649.7	1860.9	1072.8	2480.4	0
1	3885	1	5
2	2791	1	5
3	2098	1	6
4	1145	1	4
5	3226	1	3
1	43.5	86.4	10698	15277	12435	9748	8750	14725
2	97.9	33.2	11762	16596	21346	17187	9576	20726
3	68.8	2.6	10230	19291	18240	15978	14273	24605
4	11.3	77.5	26174	34882	29839	25916	15816	25742
5	24	53.8	27246	27910	34701	30301	27210	25725
6	39.5	16.1	43125	53695	35977	53639	21306	37133
7	6.3	84	0	0	0	0	0	0
1	92.8	57.7
1	9.1	21.2	5532	7980	0	943	7476	3842
2	83	3.2	0	5433	8234	370	0	4562
3	27.4	1.6	987	300	1930	669	4578	7817
4	76.6	52.1	0	8818	2010	0	5216	0
5	73.3	46.3	2035	3155	3653	5595	0	3440
6	62.1	81.6	0	774	3155	4409	0	0
7	55.7	42.4	2338	1190	5481	764	2946	511
8	76.9	33.9	0	913	964	0	517	8757
9	62.1	76.5	6366	632	7029	229	0	0
10	30.9	93.3	984	8403	2693	273	175	2152
11	95.8	32.3	4455	1839	0	7695	606	0
12	96.7	75.8	573	4467	1292	7888	0	6291
13	25.8	36.4	3598	1699	3061	0	116	0
14	60.6	32.2	8871	2937	0	5839	0	0
15	10.6	75.9	859	5630	6469	4102	0	4106
16	49.5	10.6	2982	0	6744	136	0	2136
17	50	81	2395	0	436	973	2829	1347
18	36.4	26.4	3677	817	6800	0	8415	0
19	74.5	89.7	334	550	3820	6854	843	569
20	38.1	64.2	0	1057	311	6172	2076	561
21	30.1	73.4	129	887	0	402	0	6530
22	19.9	2.9	0	5965	0	172	796	5564
23	86.1	14.9	5581	7445	3009	215	2787	1628
24	48.1	73.2	118	387	357	250	0	567
25	77.6	77.1	4000	908	0	716	227	7286
26	0.5	0.9	3762	0	0	8835	925	252
27	13.4	93.1	2921	8159	6089	4135	3373	0
28	99	25.4	4213	6327	0	677	8590	6120
