# 883a0d65-ae10-433e-9b28-cc94e2b2f837
5	8	5	32	10
0	143.1	49.3	96.9	60.5
37	0	40.4	52.1	73.4
32.1	92.2	0	93.5	127.4
149.6	81.4	39.4	0	63.5
64.4	83.6	80.8	85.2	0
1	9145	2	3
2	5499	3	5
3	5751	2	5
4	6842	2	1
5	5032	3	2
6	5499	5	5
7	9736	5	3
8	4267	3	3
9	7607	1	5
10	8143	5	3
1	58.3	62.2	20906	11192	12543	9374	13561
2	53.7	29	19381	11171	14925	20974	16040
3	90.5	2.7	26828	11822	13019	18669	22066
4	83	58.1	23845	14110	17495	14846	21933
5	14.6	12.8	46577	18114	30692	29165	28472
6	11.6	57.3	40863	37532	31720	25110	31944
7	41.7	70.5	56823	32747	48992	48826	33927
8	34.8	68.6	0	0	0	0	0
1	99.2	66.7
2	63.5	61.6
3	42.3	95.8
4	97.3	44.1
5	98.6	73.7
1	31.1	85.4	8047	0	7325	0	5156
2	82.7	58.4	0	8294	0	4949	5058
3	40.3	86.8	8367	5395	7203	5329	4791
4	98.8	62.8	4755	0	7218	8357	4838
5	59	58.4	7322	0	5294	4063	5503
6	23.2	51.9	7356	0	0	0	6178
7	77.4	50.2	0	7377	0	6996	0
8	0	38.1	0	0	7595	0	0
9	15	67.8	0	0	6336	5681	0
10	8.4	96	6443	0	0	0	5544
11	91.8	24.8	4290	0	0	8824	0
12	35.7	99.2	0	0	0	6411	0
13	82.4	17.9	0	0	8523	7229	4326
14	35.4	87.3	7026	0	0	0	0
15	7.9	29.4	7343	0	8810	6022	6915
16	24.1	5.3	0	7152	0	8154	4766
17	55	57.3	0	6523	6925	5756	0
18	99.7	65.1	6926	7770	0	0	0
19	16.8	83.8	8627	0	0	4709	4003
20	66.8	34.5	0	8875	0	0	0
21	96.8	66.5	7081	0	0	0	7646
22	19.9	22.8	0	0	4638	6768	0
23	62.7	88.3	5212	0	0	0	0
24	53.4	7.6	0	8199	0	5152	4510
25	95.9	74.9	8848	0	0	0	5785
26	82.7	27.4	7932	0	5694	0	0
27	5.5	53.3	4637	0	5870	0	0
28	8.6	92.3	0	0	0	7423	5286
29	53.7	45.8	4019	8225	5172	0	0
30	19.8	83.2	4887	6974	0	6227	8203
31	75.8	48.3	6469	0	0	5586	5013
32	77.5	97.1	5662	0	0	0	5860
