# 58a2ec49-5c1a-43e8-8711-9533f13d5041
6	8	5	37	9
0	60.8	394	788.2	107.8	49
303.9	0	693.5	72.4	94.1	144
136.2	513.3	0	1504.3	315.7	32.6
27.3	2178.6	819.8	0	200.2	351.6
336.6	340.1	191.3	1725.6	0	1154.6
436.1	1632.6	78.1	1510.8	109.3	0
1	21292	1	4
2	7094	4	2
3	21183	2	6
4	9980	2	6
5	7186	5	5
6	3818	2	1
7	7148	2	6
8	1173	4	4
9	8943	5	4
1	8.4	99.8	1042	44659	7810	13173	13355	2443
2	56	84.8	1160	38957	5573	27989	26420	3422
3	28.7	6.7	2423	58246	5652	20574	18158	3778
4	87.5	50.6	2742	50128	11348	18446	30974	2381
5	34.8	59.9	2929	62274	15929	42606	38639	5366
6	23	52.3	3966	60650	21912	64531	38727	7593
7	72.8	83.7	3439	94353	14485	93452	49812	11831
8	14.2	87.7	0	0	0	0	0	0
1	58.7	68.6
2	91	51.8
3	54.9	18.6
4	4.1	4.3
5	20.4	62.2
1	91.6	8.9	508	0	0	0	0	0
2	94.3	8.3	488	0	0	0	0	635
3	41.5	14	0	427	0	0	384	0
4	65.2	13.2	0	0	0	754	0	0
5	98.5	14.6	821	148	0	858	828	0
6	61.6	81.3	0	252	0	87817	728	0
7	99	96.4	453	0	0	605	0	500
8	13	45.5	0	0	0	882	0	852
9	13.6	46.6	0	460	0	0	0	387
10	68.4	71.7	247	559	429	949	539	0
11	43.2	72.3	0	0	0	664	537	0
12	65.4	82.8	737	600	0	0	0	672
13	4.7	8.3	0	0	412	0	774	0
14	85.3	83.7	667	0	0	698	0	0
15	69.4	66	525	785	0	597	650	538
16	51	36.6	0	0	964	0	0	552
17	44.8	38.3	0	0	943	728	0	321
18	54.5	44.2	0	957	0	0	483	218
19	61.1	65.5	0	0	754	779	87817	0
20	27.7	94.8	0	533	638	550	137	0
21	21.1	25.1	285	755	0	994	344	0
22	42.1	54	0	0	0	580	992	929
23	90.2	83	0	765	0	787	152	568
24	79.4	68	0	950	344	827	299	385
25	51.4	67.6	488	455	572	0	946	379
26	42.6	69.5	472	179	355	0	884	114
27	76.1	65.9	0	0	0	364	0	880
28	77.1	65.8	416	919	0	0	0	453
29	77	16	349	0	0	0	0	882
30	72.5	92.8	989	87817	0	712	0	564
31	37.6	63.3	0	360	771	170	306	710
32	78.1	36	0	969	374	0	0	0
33	53.2	46.5	288	909	597	0	145	787
34	73.6	14.1	0	0	0	0	0	666
35	61.4	59.5	0	0	26321	0	0	235
36	38.2	72.1	0	0	0	996	0	0
37	5	14.2	0	87817	456	324	0	0
