# 64df2637-14b0-49c9-b1b2-897bebe0e2f1
6	5	2	30	7
0	295.5	332.3	320.9	451.4	386.9
476.6	0	264.2	204.2	459.8	405.4
492.5	304.6	0	265.8	299.7	330.6
461.4	215.4	170.7	0	180	369.6
381.4	350.9	180.5	371.1	0	393.7
474.3	218.2	184.5	420.7	258.6	0
1	19974	2	5
2	23046	2	5
3	24573	2	3
4	13314	1	6
5	22621	2	1
6	11349	1	4
7	15255	1	1
1	6.1	5.6	2908	78729	18200	36348	38225	2627
2	92.6	13.5	2654	66685	21195	40820	40990	3615
3	17.2	88.8	5039	101605	24016	39892	69416	2269
4	90.2	83.5	7445	157831	35303	72638	65693	3345
5	10.7	11.2	0	0	0	0	0	0
1	0	13.7
2	97.1	12.5
1	0	36.8	214	475	0	887	0	0
2	11.5	34.5	668	0	110	322	0	964
3	22.6	25.5	751	830	0	809	748	993
4	18.9	31.8	758	0	0	0	0	0
5	27.9	36	588	417	720	979	172	0
6	24.9	36.4	455	130132	528	828	999	249
7	30.6	28.5	0	506	178	0	0	0
8	25.4	33.6	0	130132	986	130132	0	491
9	20.1	38.5	854	496	515	0	0	367
10	29.3	32.4	674	549	77619	0	0	229
11	39.7	26.2	818	202	0	731	325	515
12	43.8	39.4	0	0	133	510	0	0
13	54.6	59.7	245	235	0	0	148	0
14	28.5	39.9	0	0	0	0	982	0
15	52.9	47.2	664	0	887	245	0	639
16	49.7	53.6	0	0	647	0	779	959
17	48.3	49.3	252	195	929	0	925	453
18	73	47.5	295	0	134	0	721	0
19	65	60.6	185	0	0	0	0	827
20	66	58.9	814	0	674	0	866	757
21	63.8	64.5	0	0	0	0	0	476
22	63.8	69	543	190	0	240	130132	241
23	80.3	64.4	0	0	773	0	350	0
24	82.3	54.4	0	0	344	716	702	0
25	66.9	73.1	0	661	0	876	737	283
26	88.9	66	0	0	0	0	954	0
27	77.3	66.3	298	970	0	241	0	657
28	76.2	68.9	360	0	695	0	0	543
29	85.2	72	549	0	223	348	0	265
30	99.7	58.9	353	0	628	0	298	0
