# 6589dc7e-25bf-4ab2-b990-21345c5b4e53
6	2	5	43	5
0	246	352.4	384.4	233.5	171.9
409.1	0	183.8	250.5	399.1	422.4
192.2	366	0	219.4	480.4	459.5
323.5	247.5	243.3	0	230.9	443.9
220.7	492.7	418.4	409.5	0	218
316.6	409.7	244.3	426.7	335.4	0
1	10330	4	6
2	19322	2	2
3	21467	3	2
4	12481	4	2
5	11356	4	1
1	32.8	12.6	132741	7521	12754	12352	28618	70043
2	76.3	1.3	74631	9509	7053	15618	55626	44133
1	42.2	74.5
2	19.3	91.5
3	62.4	15.9
4	34.7	90.3
5	4.2	4.2
1	95.3	49.1	0	383	199	700	771	765
2	59.1	37.7	0	393	627	553	619	0
3	15.8	68.3	0	201	260	624	0	0
4	91.9	28.2	154	180	609	627	50732	441
5	95.9	35.6	0	583	957	0	846	516
6	77.6	2.9	614	742	226	798	343	180
7	98.9	12.5	942	716	810	973	105	367
8	0.8	76.3	679	0	799	0	973	940
9	24.7	18.5	697	0	877	0	867	0
10	32.9	59.4	986	173	589	592	149	183
11	59.1	1.7	987	0	719	552	327	0
12	29.4	80.5	0	474	0	0	807	935
13	45.1	31.9	0	566	0	882	817	962
14	61.4	6.7	0	0	0	253	838	633
15	35.5	81	771	287	0	943	0	628
16	84.3	62.9	268	582	0	596	0	753
17	38.9	98.9	0	0	0	860	366	710
18	69.7	3	0	425	218	854	300	0
19	99.1	31.8	865	0	977	307	0	171
20	94.7	30.1	0	0	610	948	0	864
21	54.4	92.6	652	468	668	993	741	0
22	27.8	28.7	0	773	431	620	705	742
23	40.9	20.8	74956	0	0	0	0	0
24	32.7	92.5	892	0	0	528	0	74956
25	60.5	48.6	244	314	0	748	460	0
26	55	79	0	726	501	551	0	0
27	4.2	55.7	636	0	0	677	351	0
28	66.3	85.9	324	0	0	0	470	916
29	86.7	25.9	74956	0	598	399	145	0
30	30.5	7.3	528	826	0	0	435	154
31	74.9	88.7	128	373	0	217	296	106
32	72.1	1.3	979	366	898	523	727	586
33	88.7	33.9	670	650	107	584	495	761
34	15.7	71.3	391	343	212	348	0	848
35	12.3	13.6	0	287	748	584	887	250
36	35.4	96.5	129	211	892	962	0	123
37	65.8	85.2	813	0	314	719	945	562
38	43.1	79.8	717	569	0	130	428	0
39	62.5	36.5	549	575	121	977	726	754
40	48.8	68.5	623	0	862	625	290	0
41	31	93.5	0	290	0	0	0	0
42	85.6	55.2	0	216	151	768	130	490
43	84.1	76.9	0	870	794	260	0	633
