# 61b1a787-8154-4f55-9cb7-860c20fbf1c3
2	4	4	44	4
0	129.5
466.9	0
1	22919	4	1
2	22904	4	1
3	15726	3	2
4	18957	3	2
1	97.5	75.6	52211	66848
2	62	86.6	80095	47032
3	22.4	46.9	100028	75507
4	70.8	55.2	0	41980
1	29.5	42.3
2	80.9	72.4
3	86.8	72.1
4	35.5	65
1	79.5	90.1	7322	0
2	36	38.9	8588	4826
3	37.6	53.5	4853	4397
4	46.3	88.3	8091	0
5	93.6	87.3	7230	8228
6	98.7	39.9	6848	0
7	89.6	3.8	8803	7874
8	4.8	73.8	0	7427
9	66.8	42.1	7218	0
10	98.1	25.9	6448	0
11	9.6	8	0	4631
12	93.3	89.4	0	8656
13	21.8	43.4	0	7270
14	44.6	80.6	0	8990
15	44.6	92.4	8173	8916
16	25.7	58.2	5068	7078
17	34.4	43.6	0	5401
18	7.2	16.2	0	8931
19	75.3	16.9	0	5316
20	6.1	45.5	0	6969
21	31.2	86.7	8214	0
22	76.1	46.7	5624	5922
23	25.6	98.1	0	6147
24	43.2	96.6	8768	0
25	65.2	19.9	0	7840
26	36.3	40.4	5136	0
27	7.9	43	5736	8790
28	80.2	38.1	6397	7862
29	98.8	16.2	0	8372
30	19.3	81.7	6478	0
31	96	29.1	4757	4386
32	69.2	64.3	4702	0
33	75.4	59.9	8780	6997
34	48.1	50.8	6418	7943
35	44	18	7458	6629
36	75.2	59.2	8989	5038
37	74.6	18.6	6481	7804
38	3.4	39.5	7974	7455
39	55.4	66.1	8590	0
40	95	15.1	4888	0
41	63.7	51	5527	0
42	26.5	22.3	8318	7204
43	26.5	62.1	0	7833
44	40.1	31	0	6614
