# afeebc3f-5577-40de-bc06-e438700beafb
6	6	4	40	3
0	142	143.9	142.7	131.6	82.9
40.6	0	125.2	83.5	111.8	128.7
72.3	34.5	0	51.3	47.6	62.3
114.1	148.8	116.2	0	49.5	125
126.2	58.5	119.4	33.9	0	135.6
113.5	126.5	32.2	57	107.6	0
1	4296	4	6
2	9305	2	3
3	4045	4	6
1	6.2	5.6	19591	16806	13597	14373	9627	15884
2	96.4	19.6	18179	17277	14458	9820	16467	14887
3	10.4	88.4	20127	21600	20003	17492	22503	27260
4	92.2	91.1	21159	27385	21397	30085	14456	25769
5	14.8	6.8	29316	46274	58198	37522	44255	26070
6	81	10.4	0	0	0	0	0	0
1	2.3	0
2	90.7	33.4
3	26.5	84.2
4	94.6	94.6
1	11.1	25.8	3976	0	2517	3303	1064	3501
2	12	30.9	0	3490	3423	1113	2147	0
3	19.7	30.8	0	0	1596	2569	0	3130
4	25.1	31.5	2830	3831	0	3073	1639	1187
5	16.6	21.3	0	2377	3583	2462	3704	0
6	22.6	33.4	0	2380	3495	3114	1087	3598
7	28.9	23.1	1834	0	2513	2874	3672	3473
8	32.1	39.4	3398	1657	1992	2339	2958	2501
9	24.9	40.8	0	0	3224	3276	0	3870
10	47.4	19.6	3801	0	1876	0	1352	2869
11	38.3	40.7	0	1155	3244	1361	2095	0
12	37.8	44.4	3969	0	3878	1391	1689	0
13	34.8	43.3	0	3491	2861	2138	3496	3391
14	51.4	46.6	2901	1060	3153	2591	0	2631
15	33.2	29	2257	0	3076	0	0	3923
16	50.8	30.6	3454	3356	1042	1574	3074	2407
17	33.3	35.1	1962	0	1140	2152	2563	1219
18	53.1	53.9	3098	1513	1091	0	2771	0
19	39.1	54	2461	3843	2383	0	2032	1188
20	51.1	52	0	2991	0	3079	3448	3319
21	56.5	45.6	3993	1260	2835	3546	0	1115
22	51.1	51.3	0	3983	2658	3780	2406	2665
23	53.8	41.5	3680	2423	2586	2460	0	0
24	59.8	49.3	3374	3059	1574	0	3925	0
25	85.5	43.6	3065	3119	2921	0	0	2545
26	79.7	60.8	2094	1480	3177	1873	1913	3521
27	71.8	63.6	2441	2830	1656	2947	0	2549
28	73.6	62.2	0	3095	0	3988	1925	1700
29	56.2	66.1	1567	0	2490	3649	0	0
30	76.7	70.7	2602	3679	3804	3410	3008	3286
31	70.9	72.8	3202	3832	0	0	1619	2681
32	81.3	64.6	2422	1116	1202	1648	0	0
33	71.8	60.4	1899	1312	3864	2943	1838	3567
34	82	81.6	2810	1989	3499	2087	0	2806
35	81.5	81.5	3214	1996	3661	2538	2627	0
36	99.2	79.6	1389	3817	3481	3214	2914	0
37	86.9	88.3	2098	1210	1415	0	3535	1602
38	91.9	72.8	3321	0	0	0	0	1261
39	85.9	76.7	1594	0	1081	0	0	1103
40	85.9	80.1	0	2477	2729	0	0	3970
