# 727a3d83-c161-41e2-8f49-78b56702acc9
6	3	5	47	7
0	858.2	2373.7	387.3	1084.3	306.3
76.6	0	382.4	221.1	1018.8	455
33.4	494.9	0	402.1	485.7	101.7
1899.2	135.4	996.8	0	145.9	1661.7
90.8	438.7	180.6	98.9	0	1674.8
136.6	491.7	74.2	2336.7	459.8	0
1	10667	2	2
2	10582	4	3
3	22571	2	2
4	24109	5	6
5	13639	2	4
6	16026	2	3
7	24782	1	2
1	3.1	9.1	63771	48677	69131	42392	72569	61968
2	94.5	15.1	44652	70499	122976	49114	81163	130430
3	0	96.2	33834	51568	0	70954	26523	1310
1	0	0
2	92.8	27.4
3	0	93.4
4	0	8.7
5	89.1	23.6
1	8.1	37.1	715	6783	736	1693	3046	0
2	14.9	27.1	909	529	0	8059	515	8343
3	6.9	23.2	472	2421	691	0	626	426
4	19.7	28.5	0	2067	7057	767	2036	5831
5	15.9	37.7	1078	7904	974	2519	2556	8910
6	19	30.6	546	3874	3381	3059	685	0
7	12.6	23.3	8101	0	184	278	0	663
8	9.8	39.4	833	0	3027	4815	7562	1328
9	25.3	35.1	0	0	5373	819	445	483
10	18.5	27.9	1711	271	0	3769	406	8976
11	24.1	40.2	2979	4358	131	0	4998	2094
12	24.9	60	4150	0	2755	0	0	0
13	45.7	30.7	4936	954	0	3680	8181	3446
14	36.4	34.7	348	0	7574	0	1861	0
15	39	32.7	967	0	338	296	863	0
16	31.1	47.3	1101	7876	234	0	8362	6292
17	35.4	37.9	3081	5220	5781	4233	416	7140
18	45	50.3	4601	7417	4748	2403	0	0
19	50.5	52.3	2253	0	230	0	0	869
20	45	60.6	3141	0	0	486	476	0
21	24.2	43.7	473	926	106	5001	0	386
22	39.3	45.6	0	909	465	6786	1806	5374
23	50.5	55.2	743	0	5756	0	0	3590
24	66.2	49.7	3897	848	0	3405	0	1411
25	57.7	54.8	0	4574	2641	857	5340	0
26	49.8	43	4457	763	884	338	0	214
27	57.2	43.6	0	651	3373	3702	5215	7121
28	46.9	67	1978	350	6059	8292	3711	7864
29	68.4	68.5	2448	0	6299	1672	6378	2646
30	77.5	56.1	944	2392	6991	0	6152	0
31	70.8	64.7	0	186	422	8223	1948	0
32	78.3	52.3	328	4925	6905	425	4907	0
33	71.2	63.5	452	1804	3333	507	1135	2949
34	69.4	65.7	905	2044	0	255	5850	3470
35	76.8	59.6	661	5640	4989	3910	4196	0
36	85.8	56	142	0	0	0	2024	853
37	61.2	67	3653	0	0	7311	0	2924
38	72.7	73.4	663	319	7431	0	7093	3685
39	79.1	57.5	895	7075	879	2887	391	8651
40	46.9	84.7	2512	650	0	350	3267	7750
41	80.2	64.8	7425	400	8022	0	2351	0
42	77	54.1	0	2584	3939	0	0	339
43	68.3	61.3	4958	7467	0	522	6457	8862
44	91.3	71.2	0	8799	394	0	0	0
45	93.2	84.6	1557	1828	2445	8776	560	0
46	76.5	71	8994	3290	0	158	3445	972
47	98.3	73.9	956	1080	3353	3628	0	0
