# df8ffdf4-930f-4eab-a9ce-003567792210
6	7	1	23	4
0	206.8	272.7	370.1	360.7	275.2
217.8	0	410.3	350.5	363.3	286.4
340.3	484.3	0	288.8	150.1	237.8
417.6	445	166.3	0	392	165.9
250	342.9	319	209.6	0	447.9
202.4	322.5	294.2	454.5	228.1	0
1	1810	1	1
2	1106	1	4
3	1295	1	1
4	2956	1	3
1	13.4	13.8	1515	1309	2361	980	1188	1423
2	89.1	9.8	2638	2418	1524	1089	882	1559
3	10.1	95.4	1651	3522	2524	1233	1859	2087
4	87.6	93.7	1985	2226	4617	1960	1447	2816
5	1	12.9	5928	2705	4317	1714	2317	2049
6	96.2	10.2	5468	6271	8401	3099	5356	6037
7	8.3	85.7	0	0	0	0	0	0
1	10	23.7
1	15.3	26.9	534	184	487	408	0	168
2	31.3	32.7	0	440	368	478	693	319
3	25.5	27.9	0	0	0	0	170	750
4	35.6	25.6	100	0	595	0	112	243
5	18.6	20.1	537	941	0	476	0	886
6	28.5	43	654	797	732	0	0	384
7	19.7	34	346	0	999	0	726	115
8	39.5	48.5	950	320	974	0	0	292
9	38.4	46.6	996	275	203	390	485	160
10	34.8	49.5	541	931	914	872	0	0
11	45.4	56.8	831	946	747	362	781	994
12	39.7	46.6	0	821	765	0	294	0
13	51.1	52.4	0	606	321	0	813	0
14	34.3	50.3	401	457	0	0	0	0
15	53	59.7	905	752	0	989	0	453
16	62.3	52	0	661	829	214	0	0
17	62.9	59.3	887	843	742	961	279	512
18	84.3	68.9	873	559	0	0	720	774
19	73.4	89.6	645	798	0	0	267	0
20	82.7	54.4	889	853	984	106	0	979
21	73.1	65.7	538	0	0	0	328	241
22	79.8	77	173	0	740	502	604	0
23	98.9	68.1	0	0	767	764	484	324
