# cc0d3672-d222-4123-baee-f4fd4c2a29d1
6	3	5	14	7
0	123.1	45.3	57.2	68	30.1
25.1	0	53.3	145.8	38.1	107.8
68.1	85.7	0	51.9	47.7	97.4
84.1	88.5	111.5	0	148.1	112.3
51.2	56.2	85.1	111.6	0	69.3
32.3	109.3	143.1	33.5	71.6	0
1	16201	4	2
2	21894	3	4
3	22508	2	5
4	20719	5	4
5	12254	2	1
6	14732	3	5
7	15880	2	3
1	3.9	75.6	87599	1005	59983	2564	1308	145305
2	16.6	52	113289	2190	79032	3859	2562	161687
3	16.2	34.2	94715	627	22148	0	672	12377
1	44.4	47.9
2	39.6	15.9
3	8.4	90.4
4	16.4	35.5
5	66.9	15
1	91.5	46.4	709	0	232	600	512	0
2	68.9	83.1	104492	0	0	474	434	124188
3	34.5	85.1	0	0	0	0	324	339
4	78.5	7.6	124188	0	317	802	0	0
5	3.3	70.8	938	0	0	0	0	0
6	0.3	72.1	0	594	452	0	319	0
7	6.7	14.7	284	446	632	0	394	788
8	17.2	13.4	0	999	0	863	0	124188
9	16.4	1.6	825	0	632	0	962	272
10	20.4	97.5	0	0	0	0	0	336
11	36.1	98.8	866	0	0	0	0	290
12	15.4	5.5	0	964	124188	423	123	0
13	21.6	28	0	0	198	985	501	578
14	51.3	62	0	0	0	290	0	0
